text	passage	paragraph	offset	before	after	evidence_edition	kind
valmax3	5	10	303	appellationeperplexis	appellatione perplexis	perseus--phi1038.phi001.perseus-lat1	split
valmax3	7	3	685	eiusquam	eius quam	perseus--phi1038.phi001.perseus-lat1	split
valmax4	2	1	94	ðsed	sed	perseus--phi1038.phi001.perseus-lat1	replace
valmax4	5	9	636	acliberis	ac liberis	perseus--phi1038.phi001.perseus-lat1	split
valmax4	6	4	83	uirispraecepit	uiris praecepit	perseus--phi1038.phi001.perseus-lat1	split
valmax4	6	5	243	sus tinuit	sustinuit	perseus--phi1038.phi001.perseus-lat1	join
valmax4	8	3	150	ullarei	ulla rei	perseus--phi1038.phi001.perseus-lat1	split
valmax5	1	5	40	Pru sian	Prusian	perseus--phi1038.phi001.perseus-lat1	join
valmax6	6	3	392	quamrei	quam rei	perseus--phi1038.phi001.perseus-lat1	split
valmax6	8	8	250	li berati	liberati	perseus--phi1038.phi001.perseus-lat1	join
valmax7	3	1	193	mensuramexplentes	mensuram explentes	perseus--phi1038.phi001.perseus-lat1	split
valmax7	3	7	792	cupidenostris	cupide nostris	perseus--phi1038.phi001.perseus-lat1	split
valmax7	4	1	248	apparito rum	apparitorum	perseus--phi1038.phi001.perseus-lat1	join
valmax7	5	7	743	ce ciderunt	ceciderunt	perseus--phi1038.phi001.perseus-lat1	join
valmax7	6	2	433	mouerenon	mouere non	perseus--phi1038.phi001.perseus-lat1	split
valmax8	2	12	235	augurumerat	augurum erat	perseus--phi1038.phi001.perseus-lat1	split
valmax8	5	3	360	enimlabore	enim labore	perseus--phi1038.phi001.perseus-lat1	split
valmax9	5	13	244	inte gerrimi	integerrimi	perseus--phi1038.phi001.perseus-lat1	join
vergil--ec7	1	2	201	repondere	respondere	perseus--phi0690.phi001.perseus-lat2	replace
vergil--ec8	1	23	42	caminibus	carminibus	perseus--phi0690.phi001.perseus-lat2	replace
vergil--ec9	1	16	114	Galarea	Galatea	perseus--phi0690.phi001.perseus-lat2	replace
vergil--geo1	1	1	2506	inussa	iniussa	perseus--phi0690.phi002.perseus-lat2	replace
vergil--geo2	4	1	2631	rusti	rusci	perseus--phi0690.phi002.perseus-lat2	replace
vitruvius1	1	6	190	tribuisiti	tribuisti	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	1	12	1275	ltaque	itaque	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	1	12	508	ragionibus	regionibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	2	1	3304	eiusmod	eiusmodi	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	2	1	2580	diatesseron	diatessaron	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	2	1	2339	directem	directam	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	2	1	1406	Insursibus	Incursibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	2	1	1008	casitate	castitate	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	3	1	3705	offica	officia	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	3	1	1456	aniatrologicus	aniatrologetus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	3	2	474	philisophus	philosophus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	3	8	155	homonis	hominis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	4	1	1235	epistlyiis	epistyliis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	4	2	876	frustus	fructus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	4	7	1669	redurescat	redurescit	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	4	7	626	caelescit	calescit	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	5	1	374	conpositate	compositae	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	5	2	441	suberioribus	superioribus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	6	1	1549	teleis	taleis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	6	1	816	circundandum	circumdandum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	1	2531	designatate	designatae	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	1	2110	carcinationem	circinationem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	1	1171	mormoreum	marmoreum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	2	860	circias	circius	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	3	904	extrernum	extremum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius1	7	3	279	derectionibus	directionibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	1	6	334	spectationis	spectationes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	1	9	503	spectationem	spectatione	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	2	1	1070	dipositis	dispositis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	2	1	269	longitiudinibus	longitudinibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	2	7	403	conpeget	compegit	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	3	4	151	aeqipondium	aequipondium	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	3	14	216	haurentis	haurientes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	5	1	631	opturando	obturando	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	5	12	791	foraminus	foraminis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	6	3	223	ergastis	ergatis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	7	2	148	ascendtem	ascendentem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	8	3	667	confÃxam	confixam	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	8	12	114	progresserunt	progesserunt	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius10	8	13	423	liniatione	lineatione	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	1	4	2540	uxilia	auxilia	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	1	7	1827	iugmentantes	iugumentantes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	1	7	670	optigerant	obtigerant	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	1	8	1601	simulique	similique	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	1	8	1537	tiguria	tuguria	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	3	1	1267	paritetes	parietes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	3	5	2202	percepire	percipere	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	3	5	1284	envomuisse	evomuisse	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	3	5	716	farmatae	foratae	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	4	1	2727	peficere	perficere	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	4	1	2006	tempestitatibus	tempestatibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	4	3	1166	coagamentorum	coagmentorum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	4	3	1047	intrisecusque	intrinsecusque	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	5	1	3397	suavitatim	suavitatem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	5	1	569	lactericiis	latericiis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	6	5	1045	reciperantur	recuperantur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	7	1	4367	copressu	cupressu	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	7	1	2952	diuturnitam	diuturnitatem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	7	2	1674	traiectionibus	traiectionis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius2	8	1	485	umbrosisi	umbrosis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius3	3	1	710	octostylos	octastylos	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius3	4	3	894	reliquatur	relinquantur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius3	4	4	1649	epistlium	epistylium	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius3	4	4	1483	faciencda	facienda	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius3	4	4	399	demetiatur	dimetiatur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	1	4	100	ordinita	ordinata	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	1	9	1571	simentur	sinuentur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	2	1	696	protecturis	proiecturis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	2	1	269	materiato	materiatio	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	2	3	375	cantherior	cantherios	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	2	5	941	intercolunnia	intercolumnia	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	1	2292	conlocalanda	conlocanda	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	1	2253	Sopra	Supra	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	1	1877	intervertuantur	intervertantur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	1	600	capitudo	capitulo	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	6	1960	striatarum	striarum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	6	1497	circummentientur	circummetientur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	3	6	609	intinera	itinera	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	4	2	1259	lasbium	lesbium	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	4	4	169	distrœbutiones	distributiones	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius4	5	1	140	Flamino	Flaminio	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	1	4	1265	experitius	expeditius	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	1	10	853	ammulantes	ambulantes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	2	1	2257	epistliorum	epistyliorum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	2	5	368	insiduntur	insidunt	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	2	5	79	expectationibus	spectationibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	3	3	2360	coventus	concentus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	3	3	1556	Concentos	Concentus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	3	3	730	diezugmenon	diezeugmenon	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	4	1	3017	audientiun	audientium	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	4	4	1173	dirigiunt	dirigunt	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	4	5	361	diazumata	diazomata	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	5	7	2413	scabillos	scamillos	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	6	2	457	quoquendum	coquendum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	6	5	3076	rutundationes	rotundationes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	6	5	2866	clypeom	clipeum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	6	5	1721	nintentes	nitentes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	7	3	358	portictus	porticus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	7	3	203	pronunturia	promunturia	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius5	7	7	47	constuantur	constituantur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	1	6	1103	scribturis	scripturis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	1	7	459	ingenius	ingenuus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	1	8	824	perscribsi	perscripsi	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	1	11	240	deflagrant	deflagrat	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	2	13	132	testudinatam	testudinatum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	3	4	465	minorun	minorum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	3	7	22	laitudinis	latitudinis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	3	12	62	symmetriatum	symmetriarum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	3	14	537	tiniis	tineis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	4	7	151	sublinita	sublimata	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	4	14	206	amphithalamus	amphithalamos	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius6	5	1	711	iudorumque	ludorumque	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	1	7	144	Ptolmaeus	Ptolomaeus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	1	10	170	scriptioribus	scriptoribus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	2	1	421	quadragentis	quadringentis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	2	8	836	derectionem	directionem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	1	438	caiculi	calculi	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	1	298	conquoquatur	concoquatur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	4	753	creca	creta	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	4	14	dispoitis	dispositis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	5	810	aedifÃciis	aedificiis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	7	26	tullisationem	trullissationem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	3	14	666	spirarmenta	spiramenta	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	4	3	217	melographia	megalographia	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	6	377	laerimas	lacrimas	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	6	60	Ephesiorurm	Ephesiorum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	12	56	miniaciam	miniaceam	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	17	362	curvaturum	curvaturam	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	19	725	utititatis	utilitatis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius7	5	19	543	coaruerint	coaluerint	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	1	8	499	deficientur	deficient	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	1	13	49	delectiones	delectationes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	1	17	634	percalfacta	percalefacta	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	2	1	203	liquescendco	liquescendo	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	2	10	402	intflationem	inflationem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	4	4	204	sensos	sensus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	4	5	237	redicibus	radicibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	4	6	432	bestiatum	bestiarum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	4	14	12	perdustionibus	perductionibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	5	3	296	confomicentur	confornicentur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius8	5	4	341	vestigalibus	vectigalibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	1	4	342	vetigalibus	vectigalibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	1	5	474	sapientae	sapientiae	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	2	1	146	incunditatibus	iucunditatibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	2	5	282	dilantentur	dilatentur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	2	9	166	obscureter	obscuretur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	2	11	296	circuitionis	circumitionis	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	2	15	264	quadrigintesimo	quadringentesimo	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	3	3	252	liniationibus	lineationibus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	3	17	588	cancero	cancro	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	4	1	58	pecurrens	percurrens	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	4	7	575	subtecti	subiecti	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	5	1	91	Zenophanes	Xenophanes	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	5	4	334	demetiantur	dimetiantur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	5	6	644	manaeus	menaeus	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	5	11	159	dermittendam	demittendam	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	6	4	415	horarun	horarum	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	6	4	145	effœcit	efficit	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	6	5	122	conloeetur	conlocetur	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	6	5	99	frotem	frontem	perseus--phi1056.phi001.perseus-lat2	replace
vitruvius9	6	6	312	inmaioris	in maioris	perseus--phi1056.phi001.perseus-lat2	split
cicero--acad	1	5	647	antccedat	antecedat	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	1	9	424	Menippium imitati nom interpretati	Menippum imitati non interpretati	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	1	10	1141	Sophociem	Sophoclem	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	1	11	190	aninno	animo	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	2	1	572	coarquit	coarguit	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	2	3	379	hommis	hominis	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	2	7	568	optuna	optima	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	3	157	ex ipia omnia	ex qua omnia	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	9	69	dissupationes	disputationes	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	12	14	Arcesilum	Arcesilam	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	13	48	Theophrasttis	Theophrastus	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	16	120	ornnis	omnis	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	3	16	373	adessc qquin	adesse quin	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	4	4	166	comprehenibile	comprehendibile	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	4	9	276	Empedociem	Empedoclem	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	4	10	481	turpias	turpius	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	4	11	232	quam euisti	quam exposuisti	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	5	1	315	potissmum	potissimum	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	5	1	1239	Academnicus	Academicus	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	5	1	1589	an Academicas	an Academicus	perseus--phi0474.phi045/046 (checked by hand)	manual
cicero--acad	1	3	494	inter vallo	intervallo	perseus--phi0474.phi045/046 (checked by hand)	manual
ammianus--26	5	23	391	regern	regem	perseus--stoa0023.stoa001.perseus-lat2	replace
ammianus--31	10	4	180	Gothorurn	Gothorum	perseus--stoa0023.stoa001.perseus-lat2	replace
caesar--bc3	12	3	1141	Pornpeium	Pompeium	perseus--phi0448.phi002.perseus-lat3	replace
caesar--bc3	13	6	564	Pornpeiana	Pompeiana	perseus--phi0448.phi002.perseus-lat3	replace
cicero--brut	11	11	253	a ddidisset	addidisset	perseus--phi0474.phi039.perseus-lat2	join
cicero--nd2	6	1	2443	Inunc	Hunc	perseus--phi0474.phi050.perseus-lat1	replace
cicero--topica	4	6	144	accedissent	accidissent	perseus--phi0474.phi042.perseus-lat2	replace
cicero--tusc1	11	5	504	Igraris	Ignaris	perseus--phi0474.phi049.perseus-lat2	replace
cicero--tusc5	8	8	81	Etenirn	Etenim	perseus--phi0474.phi049.perseus-lat2	replace
cicero--verres.2.2	16	1	615	Metelluni	Metellum	perseus--phi0474.phi005.perseus-lat2	replace
ovid--ovid.tristia2	1	3	578	conies	comes	perseus--phi0959.phi008.perseus-lat2	replace
prudentius--prud10	4	13	178	ungulate	ungulae	perseus--stoa0238.stoa001.perseus-lat2	replace
quintilian--quintilian.institutio2	4	1	1954	exaliemplum	exemplum	perseus--phi1002.phi001.perseus-lat2	replace
quintilian--quintilian.institutio2	11	3	1117	uideanimus	uidemus	perseus--phi1002.phi001.perseus-lat2	replace
sen--seneca.ep17-18	10	1	501	Primummultum	Primum multum	perseus--phi1017.phi015.perseus-lat2	split
sen--seneca.ep17-18	10	2	1420	sapienssapienti	sapiens sapienti	perseus--phi1017.phi015.perseus-lat2	split
